,User-ID,User-City,User-Country,User-Age
45369,261568,roanoke," usa""",57.0
28344,163676,roanoke," usa""",59.0
22733,131098,roanoke," usa""",67.0
407,2312,roanoke," usa""",
3537,21669,roanoke," usa""",
4815,28813,roanoke," usa""",
14193,81980,roanoke," usa""",
18522,107281,roanoke," usa""",
23342,134483,roanoke," usa""",
24379,140175,roanoke," usa""",
26710,153507,roanoke," usa""",
29981,172999,roanoke," usa""",
37160,215212,roanoke," usa""",
37285,215851,roanoke," usa""",
39122,226542,roanoke," usa""",
39680,229669,roanoke," usa""",
42116,243166,roanoke," usa""",
44056,253867,roanoke," usa""",
36102,208795,roanoke1," usa""",
2924,18022,robbins," usa""",33.0
21107,122011,robbinsdale," usa""",43.0
631,3643,robbinsdale," usa""",
20239,117021,robbinsdale," usa""",
40249,233019,robbinsdale," usa""",
35812,207727,robbinsville," usa""",37.0
44984,259258,roberts," usa""",32.0
46709,269386,roberts," usa""",36.0
28147,162633,robertsdale," usa""",32.0
11424,65483,robertsdale," usa""",
48186,278255,robesonia," usa""",34.0
8450,49021,roby," usa""",44.0
23538,135629,rochester," usa""",15.0
36660,212091,rochester," usa""",15.0
2013,12492,rochester," usa""",17.0
41315,238871,rochester," usa""",17.0
48025,277474,rochester," usa""",17.0
790,4795,rochester," usa""",18.0
1049,6338,rochester," usa""",18.0
5522,32192,rochester," usa""",18.0
15579,90170,rochester," usa""",21.0
16944,98117,rochester," usa""",21.0
21590,124815,rochester," usa""",21.0
43154,248915,rochester," usa""",21.0
21499,124365,rochester," usa""",22.0
1444,8570,rochester," usa""",23.0
2958,18288,rochester," usa""",23.0
13057,75200,rochester," usa""",23.0
20791,120377,rochester," usa""",24.0
44130,254303,rochester," usa""",24.0
19828,114822,rochester," usa""",25.0
23255,133919,rochester," usa""",26.0
27976,161677,rochester," usa""",26.0
23799,136923,rochester," usa""",27.0
16694,96440,rochester," usa""",29.0
39654,229513,rochester," usa""",31.0
42624,245851,rochester," usa""",31.0
27898,161222,rochester," usa""",33.0
2650,16381,rochester," usa""",34.0
6162,35836,rochester," usa""",34.0
23113,133184,rochester," usa""",34.0
32936,190676,rochester," usa""",34.0
34163,198114,rochester," usa""",34.0
36007,208492,rochester," usa""",34.0
16527,95364,rochester," usa""",35.0
19857,114949,rochester," usa""",35.0
189,1082,rochester," usa""",36.0
18381,106372,rochester," usa""",37.0
18696,108352,rochester," usa""",37.0
18822,109124,rochester," usa""",37.0
16789,97019,rochester," usa""",38.0
25387,145861,rochester," usa""",39.0
28134,162575,rochester," usa""",39.0
38760,224326,rochester," usa""",40.0
4298,26008,rochester," usa""",41.0
31915,184197,rochester," usa""",42.0
32152,185554,rochester," usa""",42.0
22911,132030,rochester," usa""",44.0
44578,256874,rochester," usa""",45.0
13340,76908,rochester," usa""",47.0
37702,218288,rochester," usa""",47.0
45522,262483,rochester," usa""",48.0
7287,42098,rochester," usa""",49.0
19362,112335,rochester," usa""",49.0
28863,166865,rochester," usa""",49.0
29485,170272,rochester," usa""",50.0
32653,188788,rochester," usa""",51.0
47304,272961,rochester," usa""",53.0
16940,98078,rochester," usa""",54.0
40970,237046,rochester," usa""",55.0
45167,260332,rochester," usa""",55.0
21235,122867,rochester," usa""",56.0
567,3296,rochester," usa""",63.0
16186,93704,rochester," usa""",66.0
3621,22095,rochester," usa""",71.0
16200,93769,rochester," usa""",74.0
9531,55138,rochester," usa""",77.0
984,6016,rochester," usa""",
1179,6965,rochester," usa""",
1647,9990,rochester," usa""",
2116,13001,rochester," usa""",
2266,14036,rochester," usa""",
2626,16199,rochester," usa""",
2742,16870,rochester," usa""",
2847,17535,rochester," usa""",
3493,21435,rochester," usa""",
5629,32870,rochester," usa""",
6165,35845,rochester," usa""",
6582,37974,rochester," usa""",
6673,38411,rochester," usa""",
7157,41315,rochester," usa""",
9571,55336,rochester," usa""",
10207,58782,rochester," usa""",
10413,59874,rochester," usa""",
10932,62844,rochester," usa""",
11164,64170,rochester," usa""",
14056,81332,rochester," usa""",
14195,81992,rochester," usa""",
14540,83892,rochester," usa""",
15025,86841,rochester," usa""",
16534,95396,rochester," usa""",
16830,97341,rochester," usa""",
18531,107306,rochester," usa""",
19052,110496,rochester," usa""",
19206,111261,rochester," usa""",
19898,115195,rochester," usa""",
20088,116183,rochester," usa""",
23064,132892,rochester," usa""",
23306,134279,rochester," usa""",
25374,145798,rochester," usa""",
26483,152291,rochester," usa""",
26906,154726,rochester," usa""",
28256,163199,rochester," usa""",
28864,166867,rochester," usa""",
29005,167789,rochester," usa""",
29316,169386,rochester," usa""",
30097,173669,rochester," usa""",
30322,174911,rochester," usa""",
31460,181386,rochester," usa""",
32474,187876,rochester," usa""",
32745,189457,rochester," usa""",
35008,203394,rochester," usa""",
35217,204586,rochester," usa""",
35477,205909,rochester," usa""",
35509,206044,rochester," usa""",
36422,210509,rochester," usa""",
36844,213148,rochester," usa""",
36905,213607,rochester," usa""",
39373,227930,rochester," usa""",
39603,229255,rochester," usa""",
39872,230810,rochester," usa""",
40506,234399,rochester," usa""",
41147,237990,rochester," usa""",
42628,245872,rochester," usa""",
44119,254235,rochester," usa""",
47573,274755,rochester," usa""",
16818,97279,rochester hills," usa""",16.0
41253,238579,rochester hills," usa""",21.0
24064,138523,rochester hills," usa""",31.0
40385,233719,rochester hills," usa""",49.0
43017,248101,rochester hills," usa""",51.0
23715,136374,rochester hills," usa""",
30411,175268,rochester hills," usa""",
48231,278500,rochester hills," usa""",
27733,160196,rochster," usa""",59.0
46361,267553,rock cave," usa""",68.0
38172,221232,rock hill," usa""",21.0
20344,117539,rock hill," usa""",30.0
15886,92165,rock hill," usa""",32.0
19265,111642,rock hill," usa""",55.0
38525,223210,rock hill," usa""",57.0
44145,254386,rock hill," usa""",65.0
1212,7119,rock hill," usa""",66.0
1684,10269,rock hill," usa""",
6822,39287,rock hill," usa""",
13315,76778,rock hill," usa""",
33139,191873,rock hill," usa""",
46498,268239,rock hill," usa""",
28183,162780,rock island," usa""",31.0
18159,105114,rock island," usa""",38.0
44964,259125,rock island," usa""",44.0
14816,85592,rock island," usa""",49.0
10964,63024,rock island," usa""",52.0
37506,217106,rock island," usa""",55.0
34478,200011,rock island," usa""",56.0
30222,174388,rock island," usa""",
36205,209349,rock springs," usa""",56.0
30001,173109,rock springs," usa""",
21803,126030,rockaway," usa""",24.0
27881,161138,rockaway," usa""",
35137,204149,rockaway," usa""",
19127,110853,rockaway beach," usa""",34.0
21007,121460,rockaway township," usa""",54.0
1615,9717,rockford," usa""",16.0
41241,238527,rockford," usa""",22.0
26800,154017,rockford," usa""",24.0
45443,262008,rockford," usa""",24.0
6891,39635,rockford," usa""",29.0
36982,213982,rockford," usa""",29.0
18627,107987,rockford," usa""",30.0
44147,254397,rockford," usa""",30.0
30498,175794,rockford," usa""",32.0
14736,85170,rockford," usa""",34.0
39591,229172,rockford," usa""",35.0
4504,27141,rockford," usa""",36.0
28522,164801,rockford," usa""",37.0
29542,170564,rockford," usa""",38.0
1939,12035,rockford," usa""",39.0
10357,59554,rockford," usa""",42.0
46114,266265,rockford," usa""",48.0
1350,7954,rockford," usa""",
3971,24085,rockford," usa""",
7700,44307,rockford," usa""",
10399,59799,rockford," usa""",
15940,92484,rockford," usa""",
23269,134010,rockford," usa""",
26676,153286,rockford," usa""",
33038,191300,rockford," usa""",
36284,209708,rockford," usa""",
29974,172956,rockingham," usa""",
26670,153254,rockland," usa""",36.0
6576,37954,rockland," usa""",38.0
40286,233198,rockland," usa""",
41752,241294,rockledge," usa""",
39639,229454,rocklin," usa""",24.0
13897,80301,rocklin," usa""",34.0
22543,130112,rocklin," usa""",36.0
27967,161625,rocklin," usa""",39.0
36455,210711,rocklin," usa""",45.0
32809,189856,rocklin," usa""",49.0
6797,39137,rocklin," usa""",
46887,270251,rockport," usa""",38.0
16783,96990,rocksprings," usa""",48.0
29449,170092,rocksprings," usa""",
12872,74100,rockton," usa""",48.0
25564,146775,rockton," usa""",64.0
35093,203870,rockville," usa""",15.0
144,834,rockville," usa""",17.0
40838,236356,rockville," usa""",19.0
13880,80198,rockville," usa""",30.0
752,4375,rockville," usa""",32.0
29222,168888,rockville," usa""",32.0
14832,85683,rockville," usa""",36.0
15949,92536,rockville," usa""",41.0
7098,41047,rockville," usa""",48.0
41088,237646,rockville," usa""",56.0
949,5815,rockville," usa""",
1349,7947,rockville," usa""",
2839,17504,rockville," usa""",
10748,61798,rockville," usa""",
16548,95459,rockville," usa""",
20433,118055,rockville," usa""",
27103,155907,rockville," usa""",
32269,186678,rockville," usa""",
33741,195257,rockville," usa""",
35605,206654,rockville," usa""",
46706,269375,rockville," usa""",
19979,115675,rockville centre," usa""",23.0
11867,68041,rockville centre," usa""",24.0
43143,248810,rockville centre," usa""",
38578,223461,rockwall," usa""",38.0
30251,174570,rockwall," usa""",68.0
42064,242891,rockwall," usa""",84.0
5758,33580,rockwell," usa""",27.0
6348,36811,rockwell," usa""",51.0
30461,175526,rockwood," usa""",
43191,249121,rockwood," usa""",
6699,38599,rocky face," usa""",44.0
29790,171940,rocky hill," usa""",26.0
3939,23896,rocky hill," usa""",75.0
24575,141392,rocky mount," usa""",31.0
37210,215480,rocky mount," usa""",41.0
23735,136487,rocky mount," usa""",46.0
2375,14667,rocky mount," usa""",
12042,69008,rocky mount," usa""",
33183,192096,rocky mount," usa""",
16367,94589,rocky river," usa""",24.0
10159,58516,rocky river," usa""",30.0
23827,137087,rocky river," usa""",50.0
42090,243031,rocky river," usa""",
30284,174714,roeland park," usa""",25.0
3554,21758,roeland park," usa""",
5294,31199,rogers," usa""",35.0
28810,166581,rogers," usa""",70.0
38009,220300,rogersville," usa""",39.0
37041,214394,rogersville," usa""",66.0
2699,16666,rogersville," usa""",
16414,94814,rogersville," usa""",
24601,141565,rogue river," usa""",26.0
27117,155982,rohnert park," usa""",19.0
11059,63643,rohnert park," usa""",24.0
28554,164966,rohnert park," usa""",38.0
9068,52563,rohnert park," usa""",
21841,126212,rohnert park," usa""",
23591,135879,rohnert park," usa""",
26819,154150,rohnert park," usa""",
28625,165345,rohnert park," usa""",
45097,259846,rohnert park," usa""",
48113,277898,rolesville," usa""",34.0
14205,82101,rolla," usa""",
16270,94100,rolla," usa""",
33631,194596,rolling hills estates," usa""",
18582,107649,rolling meadows," usa""",26.0
33680,194877,rolling meadows," usa""",30.0
19178,111065,rolling meadows," usa""",
26239,150934,rolling meadows," usa""",
30180,174148,rollinsford," usa""",43.0
38187,221306,rome," usa""",28.0
5695,33250,rome," usa""",32.0
2046,12659,rome," usa""",43.0
47781,275994,rome," usa""",49.0
30124,173828,rome," usa""",56.0
35850,207944,rome," usa""",60.0
72,476,rome," usa""",
14360,82924,rome," usa""",
15651,90657,rome," usa""",
36090,208763,rome," usa""",
40073,232002,rome," usa""",
42602,245691,rome," usa""",
10443,59982,romeoville," usa""",24.0
16115,93405,romeoville," usa""",31.0
26554,152647,romeoville," usa""",31.0
29295,169277,romeoville," usa""",32.0
39060,226205,romeoville," usa""",48.0
15839,91837,romeoville," usa""",
40437,233911,romney," usa""",41.0
40795,236155,romulus," usa""",15.0
12942,74523,romulus," usa""",41.0
32979,190922,romulus," usa""",41.0
38730,224199,romulus," usa""",
7218,41676,ronald," usa""",68.0
37822,218993,ronkonkoma," usa""",29.0
18664,108196,ronkonkoma," usa""",45.0
8101,46679,ronkonkoma," usa""",
20141,116433,ronkonkoma," usa""",
44583,256901,ronkonkoma," usa""",
8282,47900,rootstown," usa""",
35647,206903,rosalie," usa""",
41231,238473,rosamond," usa""",24.0
6900,39700,rosamond," usa""",
18703,108397,rosamond," usa""",
9705,55927,roscoe," usa""",17.0
28862,166864,roscoe," usa""",45.0
47276,272709,roscoe," usa""",61.0
13067,75286,rose bud," usa""",
27792,160629,rose city," usa""",57.0
14812,85554,rosebud," usa""",
35934,208236,roseburg," usa""",30.0
18716,108485,roseburg," usa""",32.0
30260,174610,roseburg," usa""",47.0
40727,235764,roseland," usa""",49.0
44375,255804,roselle," usa""",22.0
2688,16599,roselle," usa""",33.0
44095,254127,roselle," usa""",37.0
8257,47794,roselle," usa""",57.0
16398,94753,roselle," usa""",
26435,151982,roselle," usa""",
40099,232164,roselle," usa""",
13034,75063,roselle park," usa""",
19916,115330,roselle park," usa""",
8607,49995,rosemead," usa""",17.0
46987,270838,rosemead," usa""",53.0
12014,68819,roseville," usa""",13.0
5471,32005,roseville," usa""",14.0
11353,65098,roseville," usa""",14.0
22249,128256,roseville," usa""",27.0
38502,223107,roseville," usa""",33.0
10963,63004,roseville," usa""",44.0
27496,158655,roseville," usa""",51.0
19235,111442,roseville," usa""",54.0
46074,266031,roseville," usa""",54.0
30604,176434,roseville," usa""",56.0
40227,232892,roseville," usa""",60.0
12464,71561,roseville," usa""",63.0
46791,269773,roseville," usa""",64.0
8707,50559,roseville," usa""",
8708,50560,roseville," usa""",
19869,115037,roseville," usa""",
21425,123870,roseville," usa""",
22692,130893,roseville," usa""",
24292,139668,roseville," usa""",
25097,144349,roseville," usa""",
37288,215856,roseville," usa""",
38943,225562,roseville," usa""",
42573,245533,roseville," usa""",
44555,256787,roseville," usa""",
45925,265105,roseville," usa""",
45869,264680,rosewood," usa""",49.0
36759,212731,rosharon," usa""",
30187,174184,roslindale," usa""",47.0
26418,151851,roslindale," usa""",
43977,253367,roslyn," usa""",43.0
39620,229344,roslyn heights," usa""",21.0
17074,98736,rossville," usa""",29.0
13788,79674,rossville," usa""",43.0
45073,259757,roswell," usa""",25.0
3173,19648,roswell," usa""",27.0
30781,177363,roswell," usa""",28.0
27384,157907,roswell," usa""",29.0
19655,113906,roswell," usa""",31.0
9903,57105,roswell," usa""",32.0
31431,181212,roswell," usa""",32.0
1248,7338,roswell," usa""",33.0
8949,51941,roswell," usa""",37.0
8219,47456,roswell," usa""",39.0
47797,276062,roswell," usa""",41.0
4007,24242,roswell," usa""",45.0
35422,205571,roswell," usa""",51.0
1408,8261,roswell," usa""",
2690,16631,roswell," usa""",
8501,49313,roswell," usa""",
14148,81766,roswell," usa""",
16546,95455,roswell," usa""",
22984,132389,roswell," usa""",
34606,200797,roswell," usa""",
36525,211163,roswell," usa""",
44521,256645,rotonda west," usa""",
26745,153718,round lake," usa""",27.0
11012,63335,round lake," usa""",28.0
32095,185299,round lake," usa""",
47087,271417,round lake beach," usa""",29.0
19674,114016,round lake beach," usa""",31.0
3538,21683,round lake beach," usa""",40.0
42648,245976,round lake beach," usa""",
28688,165728,round lake park," usa""",35.0
18074,104651,round lk beach," usa""",
7850,45193,round rock," usa""",17.0
15239,88106,round rock," usa""",17.0
8468,49164,round rock," usa""",22.0
28843,166778,round rock," usa""",25.0
28521,164799,round rock," usa""",29.0
21660,125188,round rock," usa""",30.0
24355,139998,round rock," usa""",31.0
30346,175003,round rock," usa""",33.0
45572,262769,round rock," usa""",33.0
35933,208231,round rock," usa""",36.0
35878,208047,round rock," usa""",38.0
648,3756,round rock," usa""",44.0
5561,32412,round rock," usa""",44.0
2416,15015,round rock," usa""",46.0
14664,84742,round rock," usa""",46.0
2519,15670,round rock," usa""",
5833,34030,round rock," usa""",
13942,80633,round rock," usa""",
14412,83208,round rock," usa""",
16141,93518,round rock," usa""",
17416,100777,round rock," usa""",
34378,199391,round rock," usa""",
41593,240402,round rock," usa""",
174,1021,rowland," usa""",
955,5861,rowland heights," usa""",17.0
10416,59885,rowland heights," usa""",31.0
8444,48979,rowland heights," usa""",
17512,101339,rowland heights," usa""",
20099,116232,rowlett," usa""",41.0
1342,7918,rowlett," usa""",
35070,203751,rowlett," usa""",
37857,219219,rowlett," usa""",
4476,26906,roxborough," usa""",
47463,273993,roxbury," usa""",23.0
33848,196060,roxbury," usa""",31.0
12981,74749,roxbury," usa""",
7405,42612,roxton," usa""",33.0
1424,8323,roy," usa""",48.0
35928,208218,roy," usa""",
6217,36114,royal oak," usa""",15.0
14133,81702,royal oak," usa""",16.0
45105,259896,royal oak," usa""",16.0
42644,245954,royal oak," usa""",22.0
41135,237925,royal oak," usa""",26.0
42543,245328,royal oak," usa""",26.0
48247,278552,royal oak," usa""",26.0
28140,162596,royal oak," usa""",30.0
13191,75963,royal oak," usa""",35.0
16358,94536,royal oak," usa""",36.0
25762,148029,royal oak," usa""",41.0
8090,46595,royal oak," usa""",45.0
3128,19371,royal oak," usa""",52.0
30723,177068,royal oak," usa""",81.0
1542,9219,royal oak," usa""",
8989,52106,royal oak," usa""",
9651,55671,royal oak," usa""",
11006,63317,royal oak," usa""",
20077,116119,royal oak," usa""",
28450,164335,royal oak," usa""",
32620,188621,royal oak," usa""",
33556,194207,royal oak," usa""",
42096,243065,royal oak," usa""",
42350,244441,royal oak," usa""",
30366,175117,royersford," usa""",
19396,112558,royse city," usa""",29.0
11492,65970,royston," usa""",52.0
35125,204072,rr," usa""",
41531,240107,rsm," usa""",60.0
40186,232643,rtp," usa""",
46936,270563,rtp," usa""",
29859,172202,rtr," usa""",17.0
33818,195904,ruby," usa""",36.0
47622,275071,ruch," usa""",
32184,185778,ruidoso," usa""",38.0
39014,225886,ruma," usa""",35.0
25843,148516,rumford," usa""",47.0
9598,55434,rumford," usa""",54.0
