,User-ID,User-City,User-State,User-Country,User-Age
10033,57848,palo alto, california," usa""",
10037,57880,champaign, illinois," usa""",
10044,57918,santa monica, california," usa""",
10048,57930,portland, oregon," usa""",
10050,57938,bremen, bremen," germany""",
10051,57941,waikk smulukt, arizona," usa""",
10053,57948,dickinson, texas," usa""",
10054,57949,woodland, california," usa""",
10055,57950,firenze, toscana," italy""",
10058,57959,bloomington, indiana," usa""",
10061,57974,christchurch, canterbury," new zealand""",
10062,57976,eugene, oregon," usa""",
10064,57989,oxford, georgia," usa""",
10067,58004,charlotte, north carolina," usa""",
10068,58005,bend, oregon," usa""",
10070,58024,atlanta, georgia," usa""",
10072,58030,puyallup, washington," usa""",
10074,58047,san francisco, california," usa""",
10076,58064,pittsburgh, pennsylvania," usa""",
10078,58070,bartlett, illinois," usa""",
10092,58174,st. paul, minnesota," usa""",
10094,58191,lakemont, new york," usa""",
10099,58213,minneapolis, minnesota," usa""",
10102,58224,lake park, georgia," usa""",
10103,58226,okc, oklahoma," usa""",
10111,58261,browns mills, new jersey," usa""",
10112,58264,seattle, washington," usa""",
10120,58323,el dorado, kansas," usa""",
10122,58340,midway, british columbia," canada""",
10125,58352,dillard, georgia," usa""",
10129,58374,norfolk, virginia," usa""",
10131,58382,bountiful, utah," usa""",
10133,58390,new orleans, louisiana," usa""",
10137,58416,london, england," united kingdom""",
10139,58425,newcastle, england," united kingdom""",
10141,58436,boston, massachusetts," usa""",
10142,58440,snellville, georgia," usa""",
10143,58441,columbiana, alabama," usa""",
10144,58447,grand rapids, michigan," usa""",
10148,58459,golden, colorado," usa""",
10149,58467,calgary, alberta," canada""",
10150,58468,essen, nordrhein-westfalen," germany""",
10152,58479,milwaukee, wisconsin," usa""",
10153,58482,norfolk, virginia," usa""",
10154,58485,cranberry township, pennsylvania," usa""",
10162,58532,norfolk, virginia," usa""",
10165,58565,warrington, pennsylvania," usa""",
10170,58595,eureka, california," usa""",
10172,58609,private, private," canada""",
10180,58645,kalamazoo, michigan," usa""",
10181,58648,moncton, new brunswick," canada""",
10182,58649,chicago, illinois," usa""",
10184,58667,fresno, california," usa""",
10187,58677,hamilton, ontario," canada""",
10188,58685,ottawa, ontario," canada""",
10189,58692,evergreen park, illinois," usa""",
10191,58709,tucson, arizona," usa""",
10193,58717,boston, massachusetts," usa""",
10196,58729,paw paw, illinois," usa""",
10202,58755,yardville, new jersey," usa""",
10203,58762,lehi, utah," usa""",
10205,58770,brooklyn, new york," usa""",
10206,58773,nashville, tennessee," usa""",
10207,58782,rochester, new york," usa""",
10209,58792,lakewood, california," usa""",
10211,58810,preston, england," united kingdom""",
10214,58823,chandler, arizona," usa""",
10216,58846,new york, new york," usa""",
10219,58866,stockton, california," usa""",
10222,58877,victoria, british columbia," canada""",
10225,58921,cleves, ohio," usa""",
10227,58932,west chester, pennsylvania," usa""",
10233,58958,enon, ohio," usa""",
10235,58964,sterling, illinois," usa""",
10238,58974,portland, oregon," usa""",
10239,58982,mpls, minnesota," usa""",
10240,58992,sydney, new south wales," australia""",
10242,59004,charlestown, indiana," usa""",
10243,59008,shingle springs, california," usa""",
10244,59014,oak ridge, tennessee," usa""",
10245,59025,st louis, missouri," usa""",
10246,59031,salt lake city, utah," usa""",
10252,59061,madrid, madrid," spain""",
10254,59065,college station, texas," usa""",
10260,59103,maplewood, new jersey," usa""",
10266,59148,baton rouge, louisiana," usa""",
10270,59169,sebastopol, california," usa""",
10272,59179,daphne, alabama," usa""",
10278,59196,manchester, tennessee," usa""",
10280,59204,indianapolis, indiana," usa""",
10281,59206,glasgow, scotland," united kingdom""",
10284,59214,washington depot, connecticut," usa""",
10285,59215,venice, florida," usa""",
10287,59218,christchurch, canterbury," new zealand""",
10289,59226,seattle, washington," usa""",
10290,59247,scottsdale, arizona," usa""",
10292,59255,blanco, texas," usa""",
10293,59261,mangakino, south waikato," new zealand""",
10295,59267,fremont, california," usa""",
10296,59269,indianapolis, indiana," usa""",
10297,59274,stephens city, virginia," usa""",
10299,59287,tyler, texas," usa""",
10300,59290,seattle, washington," usa""",
10307,59314,union, ohio," usa""",
10309,59344,delaware city, delaware," usa""",
10310,59361,victoria, british columbia," canada""",
10311,59372,raleigh, north carolina," usa""",
10312,59374,mukilteo, washington," usa""",
10313,59390,uniontown, pennsylvania," usa""",
10314,59391,ball ground, georgia," usa""",
10316,59403,pleasanton, california," usa""",
10317,59407,harper woods, michigan," usa""",
10319,59421,reston, virginia," usa""",
10321,59424,elk grove, california," usa""",
10325,59436,san carlos, california," usa""",
10327,59441,coeur d`alene, idaho," usa""",
10329,59447,dallas, texas," usa""",
10331,59451,altoona, iowa," usa""",
10332,59456,madison, wisconsin," usa""",
10333,59457,hopkinton, massachusetts," usa""",
10335,59474,boothbay harbor, maine," usa""",
10336,59484,w. lafayette, indiana," usa""",
10340,59492,guttenberg, iowa," usa""",
10343,59501,duncan, british columbia," canada""",
10345,59510,washington, dc," usa""",
10346,59511,tigard, oregon," usa""",
10347,59514,jacksonville, florida," usa""",
10348,59517,dearborn, michigan," usa""",
10350,59524,washington, dc," usa""",
10351,59527,arlington, veneto," usa""",
10352,59534,washington, dc," usa""",
10355,59550,sydney, new south wales," australia""",
10360,59566,belleville, illinois," usa""",
10361,59568,corvallis, oregon," usa""",
10362,59573,washington, dc," usa""",
10365,59593,atlanta, georgia," usa""",
10366,59595,peoria, arizona," usa""",
10369,59605,washington, dc," usa""",
10370,59612,iowa city, iowa," usa""",
10371,59615,frederick, maryland," usa""",
10372,59616,port melbourne, victoria," australia""",
10376,59639,edmonton, alberta," canada""",
10381,59685,st. louis, missouri," usa""",
10382,59697,baton rouge, louisiana," usa""",
10383,59705,terre haute, indiana," usa""",
10385,59712,sacramento, california," usa""",
10388,59734,redwood city, california," usa""",
10395,59770,birmingham, alabama," usa""",
10398,59790,st. louis, missouri," usa""",
10399,59799,rockford, michigan," usa""",
10400,59801,edinburgh, scotland," united kingdom""",
10407,59835,brooklyn, new york," usa""",
10408,59838,cumberland, ontario," canada""",
10409,59851,meriden, kansas," usa""",
10413,59874,rochester, michigan," usa""",
10414,59879,london, ontario," canada""",
10418,59894,texas city, texas," usa""",
10420,59899,portage la prairie, manitoba," canada""",
10426,59918,la crosse, wisconsin," usa""",
10427,59919,bayonne, new jersey," usa""",
10441,59977,cathedral city, california," usa""",
10444,59987,sierra madre, california," usa""",
10447,60004,cambridge, hawaii," usa""",
10448,60006,mainz, rheinland-pfalz," germany""",
10452,60028,cincinnati, ohio," usa""",
10454,60031,on the road, anywhere - usa," usa""",
10455,60040,santa clara, california," usa""",
10457,60042,liberytville, illinois," usa""",
10460,60066,baltimore, maryland," usa""",
10462,60078,thousand oaks, california," usa""",
10465,60081,malmok, n/a," aruba""",
10469,60087,lacey, washington," usa""",
10472,60107,columbus, ohio," usa""",
10474,60114,san francisco, california," usa""",
10476,60138,amherst, new york," usa""",
10479,60146,san jose, california," usa""",
10482,60157,simpsonville, south carolina," usa""",
10484,60163,kingston, ontario," canada""",
10485,60168,warrenton, missouri," usa""",
10491,60190,flagstaff, arizona," usa""",
10494,60198,newport, new jersey," usa""",
10496,60211,pearland, texas," usa""",
10497,60221,durham, north carolina," usa""",
10501,60229,fort wayne, indiana," usa""",
10502,60230,halifax, nova scotia," canada""",
10503,60233,olympia, washington," usa""",
10507,60253,grand rapids, michigan," usa""",
10510,60259,fairhope, alabama," usa""",
10512,60278,thousand oaks, california," usa""",
10513,60279,toronto, ontario," canada""",
10514,60286,birmingham, alabama," usa""",
10517,60319,haddonfield, new jersey," usa""",
10520,60335,san francisco, california," usa""",
10524,60343,charlottesville, virginia," usa""",
10526,60358,alameda, california," usa""",
10527,60368,bath, michigan," usa""",
10528,60375,charlotte, north carolina," usa""",
10529,60387,lynchburg, virginia," usa""",
10530,60388,sevierville, tennessee," usa""",
10533,60400,campbell, california," usa""",
10534,60412,coraopolis, pennsylvania," usa""",
10536,60424,york, north yorkshire," united kingdom""",
10540,60439,spirit lake, iowa," usa""",
10543,60461,philadelphia, pennsylvania," usa""",
10545,60475,norfolk, virginia," usa""",
10549,60503,keymar, maryland," usa""",
10554,60532,bakersfield, california," usa""",
10555,60546,santa maria, california," usa""",
10556,60551,saratoga springs, new york," usa""",
10557,60555,grayling, michigan," usa""",
10559,60570,st. louis, missouri," usa""",
10560,60583,antioch, illinois," usa""",
10562,60597,london, n/a," united kingdom""",
10563,60603,darien, illinois," usa""",
10564,60605,columbia, south carolina," usa""",
10574,60641,bridgman, michigan," usa""",
10575,60643,staten island, new york," richmond country""",
10578,60665,orange, new jersey," usa""",
10583,60684,seattle, washington," usa""",
10590,60787,paris, ile de france," france""",
10593,60804,saint peters, missouri," usa""",
10594,60805,joliet, illinois," usa""",
10596,60815,amity harbor, new york," usa""",
10599,60826,waynesboro, georgia," usa""",
10603,60854,manchester, missouri," usa""",
10607,60874,chicago, illinois," usa""",
10613,60914,san francisco, california," usa""",
10615,60935,pasadena, maryland," usa""",
10616,60941,columbia, missouri," usa""",
10618,60944,engelhard, north carolina," usa""",
10619,60953,birmingham, alabama," usa""",
10621,60977,st. petersburg, florida," usa""",
10622,60978,ottawa, ontario," canada""",
10623,60983,hant`s harbour, newfoundland," canada""",
10626,61018,livermore, california," usa""",
10628,61023,sparta, new jersey," usa""",
10633,61042,desoto, texas," usa""",
10634,61043,fairbanks, alaska," usa""",
10636,61079,liberty, missouri," usa""",
10638,61090,burlington, vermont," usa""",
10645,61166,tulsa, oklahoma," usa""",
10646,61180,brooklyn, new york," usa""",
10650,61194,sarasota, florida," usa""",
10651,61203,salt lake city, utah," usa""",
10653,61206,folsom, louisiana," usa""",
10654,61210,new market, alabama," usa""",
10656,61213,vancouver, washington," usa""",
10657,61216,bettendorf, iowa," usa""",
10658,61226,cleveland, mississippi," usa""",
10660,61237,delta, colorado," usa""",
10663,61259,indianapolis, indiana," usa""",
10665,61271,troy, michigan," usa""",
10667,61283,woodland, california," usa""",
10669,61289,tucson, arizona," usa""",
10670,61291,corte madera, california," usa""",
10675,61317,el paso, texas," usa""",
10681,61360,east grand forks, minnesota," usa""",
10683,61376,anchorage, alaska," usa""",
10685,61384,sarasota, florida," usa""",
10686,61387,eugene, oregon," usa""",
10687,61402,albuquerque, new mexico," usa""",
10690,61415,duvall, washington," usa""",
10691,61427,morgan hill, california," usa""",
10692,61438,brentwood bay, british columbia," canada""",
10693,61448,pickerington, ohio," usa""",
10694,61471,oxford, england," united kingdom""",
10696,61482,hong kong, asia," hong kong""",
10697,61494,hamburg, hamburg," germany""",
10705,61527,san rafael, california," usa""",
10706,61530,cedar rapids, iowa," usa""",
10707,61532,sesto s. giovanni, lombardia," italy""",
10708,61533,boulder, colorado," usa""",
10710,61538,las cruces, new mexico," usa""",
10715,61575,pasadena, california," usa""",
10716,61577,bend, oregon," usa""",
10717,61578,denver, colorado," usa""",
10719,61598,jacksonville, florida," usa""",
10722,61619,coburg, oregon," usa""",
10733,61700,auburn, indiana," usa""",
10737,61732,washington, dc," usa""",
10740,61759,new york, new york," usa""",
10748,61798,rockville, maryland," usa""",
10749,61801,sacramento, california," usa""",
10750,61805,columbia, south carolina," usa""",
10755,61841,potsdam, brandenburg," germany""",
10757,61845,las vegas, nevada," usa""",
10759,61850,chiago, illinois," usa""",
10763,61854,boulder city, nevada," usa""",
10764,61868,tucson, arizona," usa""",
10765,61877,teasdale, utah," usa""",
10766,61878,tucson, arizona," usa""",
10767,61884,carson city, nevada," usa""",
10770,61892,tucson, arizona," usa""",
10771,61896,arroyo grande, california," usa""",
10772,61899,palm desert, california," usa""",
10778,61915,oakton, virginia," usa""",
10779,61917,alpharetta, georgia," usa""",
10780,61923,waynesburg, pennsylvania," usa""",
10784,61964,new port richey, florida," usa""",
10789,62009,cambridge, massachusetts," usa""",
10793,62040,healdsburg, california," usa""",
10795,62050,swisshome, oregon," usa""",
10796,62051,stockholm, stockholm stad," sweden""",
10800,62074,essex, vermont," usa""",
10801,62078,chester, new york," usa""",
10803,62086,berkley, michigan," usa""",
10806,62104,oregon city, oregon," usa""",
10808,62130,bilbao, vizcaya," spain""",
10820,62186,muenchen, bayern," germany""",
10821,62193,shingletown, california," usa""",
10822,62201,austin, texas," usa""",
10823,62208,cape town, n/a," zimbabwe""",
10826,62233,nottingham, england," united kingdom""",
10830,62256,oldsmar, florida," usa""",
10831,62257,st. louis, missouri," usa""",
10832,62259,tempe, arizona," usa""",
10833,62267,waukee, iowa," usa""",
10836,62302,memphis, tennessee," usa""",
10842,62329,cassville, missouri," usa""",
10843,62330,silver spring, maryland," usa""",
10844,62339,beaufort, victoria," australia""",
10845,62346,kerman, california," usa""",
10847,62349,salt lake city, utah," usa""",
10850,62375,fredericton, new brunswick," canada""",
10851,62378,santa barbara, california," usa""",
10853,62383,cincinnati, ohio," usa""",
10854,62387,mammoth lakes, california," usa""",
10856,62424,brockton, massachusetts," usa""",
10859,62455,lacey, washington," usa""",
10860,62457,sylmar, california," usa""",
10862,62468,tampa, florida," usa""",
10870,62505,sioux falls, south dakota," usa""",
10872,62517,pomona, california," usa""",
10876,62540,chatsworth, california," usa""",
10880,62561,tucson, arizona," usa""",
10881,62565,oakland, california," usa""",
10887,62579,corte madera, california," usa""",
10890,62592,lanesboro, minnesota," usa""",
10892,62617,the woodlands, texas," usa""",
10895,62626,new haven, connecticut," usa""",
10905,62672,salt lake city, utah," usa""",
10909,62699,bari, puglia," italy""",
10910,62702,montreal, quebec," canada""",
10915,62737,kingston, ontario," canada""",
10916,62741,tampa, florida," usa""",
10917,62747,vermillion, south dakota," usa""",
10918,62753,mt. vernon, illinois," usa""",
10922,62777,montclair, new jersey," usa""",
