Title-and-Author,num_ratings,avg_rating
"gone , but not forgotten by phillip margolin",2,9.5
growth fetish by clive hamilton,2,7.5
hart's war by john katzenbach,2,8.0
galatea 2 . 2 by richard powers,2,8.0
springwater by linda lael miller,2,6.5
stonebrook cottage by carla neggers,2,9.0
teaching your children values by richard eyre,2,6.5
hannas tochter by mariann fredriksson,2,6.5
french lessons by alice kaplan,2,7.5
fox river by emilie richards,2,8.0
the anatomy of motive by john douglas,2,9.0
"ghosts , spirits and hauntings by patricia telesco",2,8.0
heartfire by orson scott card,2,6.5
gone south by robert mccammon,2,8.0
gone to the dogs by emily carmichael,2,6.5
from the two rivers by robert jordan,2,8.0
tangerine by edward bloor,2,7.5
garden of lies by eileen goudge,2,6.5
stone angel by carol o'connell,2,8.5
tempest in eden by sandra brown,2,8.5
swan's chance by celeste de blasis,2,9.5
stainless steel rat gets drafted by harry harrison,2,7.0
gallows hill by lois duncan,2,6.5
the autobiography of foudini m . cat by susan fromberg schaeffer,2,10.0
sullivan's sting by lawrence sanders,2,7.0
tamsin by peter s . beagle,2,10.0
he's got to go by sheila o'flanagan,2,7.5
heartburn by nora ephron,2,7.0
fortune's hand by belva plain,2,7.0
"happy birthday , turke . ein kayankaya - roman by jakob arjouni",2,6.0
the amulet of samarkand by jonathan stroud,2,8.5
happy are the poor in spirit by andrew m . greeley,2,7.0
spy catcher by peter wright,2,6.5
ghosts by noel hynd,2,8.5
heat waves by janelle denison,2,8.5
from this moment on by lynn kurland,2,8.5
grand jury by philip friedman,2,6.5
gaia by james lovelock,2,7.5
handyman by linda nichols,2,8.0
texas fury by fern michaels,2,10.0
guardian angel by julie garwood,2,7.5
the b . f . g . by roald dahl,2,9.0
stephen coonts' deep black by stephen coonts,2,7.5
stry shipwrcked sailor by gabriel garcia marquez,2,8.5
haunted america by michael norman,2,10.0
stuck on you by patti berg,2,7.0
grecian holiday by kate cann,2,7.5
talking god by tony hillerman,2,7.5
heirs of the force by kevin j . anderson,2,7.5
hell house by richard matheson,2,8.5
hell to pay by george pelecanos,2,5.0
gabriel west by fiona brand,2,7.5
"hamlet , prince of denmark by william shakespeare",2,8.0
he chose the nails by max lucado,2,6.5
grune tomaten . roman by fannie flagg,2,8.5
ten plays by euripides by euripides,2,7.5
germs by judith miller,2,8.0
texans at heart by diana palmer,2,7.5
the adventurers by william stuart long,2,7.0
"tall , dark and wanted by cyndi hayes",2,9.0
galapagos / 300854 by kurt vonnegut jr,2,7.0
spontaneous healing by andrew md weil,2,8.5
the awakening by jude deveraux,2,7.0
front porch tales by phil gulley,2,7.5
heaven's price by sandra brown,2,5.5
gibiers d'elevage by kenzaburo oe,2,7.0
he did this just for you by max lucado,2,8.5
"the angel chronicles , volume 1 by nancy holder",2,7.5
studio 6 by liza marklund,2,7.0
stories for the heart by alice gray,2,8.0
fortress in the eye of time by c . j . cherryh,2,6.5
stork club by iris ranier dart,2,7.0
sweet success by susan mallery,2,7.5
substitute father by bonnie winn,2,7.5
fowl prey by mary daheim,2,8.0
forty words for sorrow by giles blunt,2,8.0
suddenly by barbara delinsky,2,8.0
good to great by jim collins,2,7.5
good terrorist by doris lessing,2,6.5
still me by christopher reeve,2,9.0
grime and punishment by jill churchill,2,7.0
survival in auschwitz by primo levi,2,9.0
the art of star trek by judith reeves - stevens,2,9.5
ghost by piers anthony,2,8.0
"good night , mr . holmes by carole nelson douglas",2,6.0
still missing by beth gutcheon,2,8.0
frog and toad together by arnold lobel,2,7.5
harlequin 50th anniversary collection #4 by jayne ann krentz,2,7.5
gardening for dummies by michael maccaskey,2,8.5
tapestry by lynn kurland,2,9.0
grimm's grimmest by jacob grimm,2,7.0
star called henry by roddy doyle,2,7.5
tea from an empty cup by pat cadigan,2,5.0
the assassin by w . e . b . griffin,2,9.0
getting lucky by susan andersen,2,9.0
tao te ching by lao tzu,2,7.5
four tragedies by william shakespeare,2,9.5
friendship with god by neale donald walsch,2,8.5
the art of war by samuel b . griffith,2,10.0
sugar cage by connie fowler,2,7.0
tar baby by toni morrison,2,8.0
the art of travel by alain de botton,2,8.5
frindle by andrew clements,2,9.5
tarot spells by janina renee,2,9.0
four seasons by mary alice monroe,2,10.0
frisch gepresst by susanne frohlich,2,8.5
garfield rounds out by jim davis,2,5.0
"goodnight , irene by jan burke",2,7.5
the art of the handwritten note by margaret shepherd,2,7.5
the alphabet versus the goddess by leonard shlain,2,8.5
getting mother's body by suzan - lori parks,2,5.5
gates of fire by steven pressfield,2,8.0
the artistic cat by running press,2,8.0
the assassini by thomas gifford,2,10.0
stitch 'n bitch by debbie stoller,2,10.0
the american night by jim morrison,2,10.0
foundations edge by isaac asimov,2,10.0
suburban renewal by pamela morsi,2,9.0
from doon with death by ruth rendell,2,6.0
stand - in bride / the sister switch by julie kistler,2,7.5
stallion gate by martin cruz smith,2,6.5
subterraneans by jack kerouac,2,7.5
suspicion of guilt by barbara parker,2,8.5
suspicion of innocence by barbara parker,2,7.5
ghost ship st trk by diane carey,2,8.0
ghost ship by diane carey,2,5.0
suspicious by nora roberts,2,6.0
the african quest by lyn hamilton,2,7.0
grover's book of cute things to touch by constance allen,2,7.5
friends by david wild,2,6.5
heart of thunder by johanna lindsey,2,7.5
"good - bye stacey , good - bye by ann m . martin",2,8.0
from fields of gold by alexandra ripley,2,5.5
the agreement by constance o'banyon,2,7.5
heart of the wilderness by janette oke,2,7.5
garden state by rick moody,2,3.5
groovitude by darby conley,2,9.0
sudden mischief by robert b . parker,2,7.5
headlong by michael frayn,2,7.0
four arguments for the elimination of television by jerry mander,2,9.0
fourth procedure by stanley pottinger,2,7.5
heart of darkness & the secret sharer by joseph conrad,2,6.5
ghost roads by christopher golden,2,9.0
friends by lauren johnson,2,8.5
sugarplum dead by carolyn hart,2,7.0
heart of the comet by gregory benford,2,7.5
gathering promises by garborgs heart n home,2,10.0
harry potter et l'ordre du phenix by j . k . rowling,2,10.0
fourth victim by jan coffey,2,5.5
gator aide by jessica speart,2,8.0
terrorism and war by howard zinn,2,9.0
suspicion of betrayal by barbara parker,2,6.5
gaudy night by dorothy l . sayers,2,6.5
"the angel chronicles , volume 3 by nancy holder",2,8.0
star wars by brian daley,2,9.0
speechless by yvonne collins,2,8.0
guilty pleasures by cathy yardley,2,9.0
the 27 - ingredient chili con carne murders by nancy pickard,2,7.5
gut symmetries by jeanette winterson,2,8.5
strange highways by dean r . koontz,2,8.0
streams of silver by r . a . salvatore,2,8.5
spanish disco by erica orloff,2,7.0
"strange places , questionable people by john simpson",2,8.5
freckle juice by judy blume,2,10.0
the a - list by zoey dean,2,7.5
stealing shadows by kay hooper,2,7.5
that summer by joan wolf,2,7.5
sun in glory by mercedes lackey,2,8.5
the a - z of living together by jeff green,2,5.5
god's debris by scott adams,2,6.0
gimme a kiss by christopher pike,2,8.5
startide rising by david brin,2,7.5
the a . b . c . murders by agatha christie,2,8.0
state of mind by john katzenbach,2,7.5
stealing faces by michael prescott,2,5.0
summer's child by diane chamberlain,2,10.0
"here's to you , rachel robinson by judy blume",2,7.5
fraternity of stone by david morrell,2,8.0
space by james a . michener,2,7.0
goddesses in everywoman by jean shinoda bolen,2,8.0
spell for chameleon #01 by piers anthony,2,9.0
stranger beside me by ann rule,2,9.0
glitz by elmore leonard,2,6.5
gunga din and other favorite poems by rudyard kipling,2,5.0
god knows by joseph heller,2,4.0
the 5 patterns of extraordinary careers by james m . citrin,2,10.0
sword and sorceress xix by marion zimmer bradley,2,7.5
freak the mighty by rodman philbrick,2,8.0
her mother's daughter by marilyn french,2,9.0
her man friday by elizabeth bevarly,2,8.0
giovanni's room by james baldwin,2,9.0
stranded in paradise by lori copeland,2,8.5
t . rex and the crater of doom by walter alvarez,2,8.0
speaker for dead ender #2 by orson scott card,2,10.0
herr lehmann . ein roman by sven regener,2,9.5
george and laura by christopher andersen,2,9.0
girl from the south by joanna trollope,2,6.5
the apocalypse watch by robert ludlum,2,5.0
sybil by flora rheta . schreiber,2,9.0
herzflimmern . roman by barbara wood,2,7.5
swordspoint by ellen kushner,2,9.0
fumblerules by william safire,2,10.0
for my lady's heart by laura kinsale,2,6.0
the battle for god by karen armstrong,2,8.0
"god , creation , and tools for life by sylvia browne",2,8.0
that's not my dinosaur by f . watt,2,10.0
gingerbread by rachel cohn,2,8.5
the bannerman solution by john r . maxim,2,7.5
tales of terror and detection by edgar allan poe,2,8.5
ginger tree by oswald wynd,2,7.0
h . m . s . unseen by patrick robinson,2,9.0
sword and sorceress xvii by marion zimmer bradley,2,8.0
grave peril by jim butcher,2,8.5
girl named zippy by haven kimmel,2,7.0
havana bay by martin cruz smith,2,6.5
half magic by edward eager,2,7.5
take a chance on me by susan donovan,2,9.5
take care of yourself by donald m . vickery,2,9.0
staying single by millie criswell,2,7.5
guerre de troie n'aura pas lieu by jean giraudoux,2,9.0
state of war by steve perry,2,5.5
storming intrepid by payne harrison,2,5.5
hen's teeth and horse's toes by stephen jay gould,2,7.5
teen angst by ned vizzini,2,7.5
forgive the moon by maryanne stahl,2,7.0
the baby's bedtime book by kay chorao,2,9.0
talisman by stephen king,2,8.5
technical manual by rick sternbach,2,8.5
the basque history of the world by mark kurlansky,2,7.5
stranger in paradise by eileen goudge,2,6.5
haunted by james herbert,2,7.0
guest shot by david locke,2,7.5
help yourself by david j . pelzer,2,8.0
southern gentlemen by jennifer blake,2,7.5
freedom & necessity by steven brust,2,6.0
girlfriend 44 by mark barrowcliffe,2,7.0
giving up on ordinary by isla dewar,2,8.0
take me by cherry adair,2,5.5
give me ten seconds by john sergeant,2,6.5
hallucinating foucault by patricia duncker,2,7.0
the antelope wife by louise erdrich,2,7.5
the baby games by elaine martin,2,9.0
strong poison by dorothy l . sayers,2,10.0
starfish by peter watts,2,8.5
great works of heart by anne van wagner childs,2,10.0
guess how much i love you by sam mcbratney,2,9.5
the accidental buddhist by dinty w . moore,2,9.0
great short stories by american women by candace ward,2,8.5
grass by sheri s . tepper,2,8.5
hey nostradamus by douglas coupland,2,7.0
the bad witness by laura van wormer,2,6.5
henry iv part 1 by william shakespeare,2,9.5
summer of my german soldier by bette greene,2,7.0
spellbound in seattle by garthia anderson,2,6.0
the abominable snowman of pasadena by r . l . stine,2,7.0
haunting rachel by kay hooper,2,8.0
summer moon by jill marie landis,2,9.0
stars co by kathryn harvey,2,5.0
gods and generals by jeff shaara,2,7.5
henry dreht auf . roman by tom sharpe,2,8.5
sunflower by martha powers,2,9.0
george & the virgin by lisa cach,2,5.0
story of ferdinand by munro leaf,2,10.0
the anubis gates by tim powers,2,8.5
the 7 habits of highly effective teens by sean covey,2,7.5
henry and beezus by beverly cleary,2,7.5
henderson the rain king by saul bellow,2,7.5
forever in your embrace by kathleen e . woodiwiss,2,9.0
temptation's kiss by sandra brown,2,6.5
fudge - a - mania by judy blume,2,9.5
strangers on a train by patricia highsmith,2,6.5
going down by jennifer belle,2,7.0
southern ghost by carolyn g . hart,2,5.5
starlight 3 by patrick nielsen hayden,2,8.0
lost moon by jim lovell,1,10.0
love will find a way by barbara freethy,1,8.0
"at swim , two boys by jamie o'neill",1,8.0
failure to appear by j . a . jance,1,4.0
trigun by yasuhiro nightow,1,3.0
paradise by judith mcnaught,1,7.0
at the manger by peter orullian,1,5.0
lost laysen by margaret mitchell,1,7.0
love's abiding joy by janette oke,1,8.0
the cay by theodore taylor,1,10.0
total surrender by cheryl holt,1,7.0
april morning by howard fast,1,7.0
gathering lies by meg o'brien,1,6.0
tricks by ed mcbain,1,7.0
at large by lynne murray,1,9.0
touch by elmore leonard,1,8.0
love with a stranger by janelle taylor,1,6.0
touch not the cat by mary stewart,1,5.0
paradise lost by j . a . jance,1,7.0
paradise park by allegra goodman,1,7.0
the chaos curse by r . a . salvatore,1,8.0
fail safe by eugene burdick,1,10.0
passing for thin by frances kuffel,1,9.0
the chase by l . j . smith,1,8.0
love me by garrison keillor,1,5.0
geeks by jon katz,1,10.0
love by leo buscaglia,1,10.0
patient heal thyself by jordan s . rubin,1,3.0
are you there alone by suzanne o'malley,1,9.0
area 7 by matthew reilly,1,10.0
tragedy of romeo and juliet by william shakespeare,1,8.0
ten great mysteries by edgar allan poe by edgar allan poe,1,9.0
pasquale's nose by michael rips,1,8.0
love inspired by jillian hart,1,8.0
passing through paradise by susan wiggs,1,4.0
patty janes house of curl by lorna landvik,1,5.0
faded coat of blue by owen parry,1,10.0
past due by william lashner,1,8.0
garfield takes up space by jim davis,1,7.0
arthur's reading race by marc tolon brown,1,7.0
path of the assassin by brad thor,1,7.0
the chanur saga by c . j . cherryh,1,5.0
path of glory by bret mathew funk,1,9.0
patchwork planet uk edition by anne tyler,1,7.0
fade to black by wendy corsi staub,1,10.0
around the world in eighty days by jules verne,1,9.0
tempting fortune by jo beverley,1,8.0
face on the milk carton by caroline b . cooney,1,10.0
as seen on tv by sarah mlynowski,1,8.0
touched by an angel by martha williamson,1,9.0
love one another by valerie hansen,1,5.0
at large by charles c . mann,1,10.0
treat her right by lee foster,1,5.0
at bertram's hotel by agatha christie,1,8.0
touching the void by joe simpson,1,10.0
peachtree road by anne rivers siddons,1,7.0
peaches and screams by g . a . mckevett,1,9.0
genesis record by henry m . morris,1,3.0
"love , etc by julian barnes",1,5.0
generation warriors by anne mccaffrey,1,8.0
parlez - vous le jean - claude by dominique duforest,1,4.0
the cheshire cat's eye by marcia muller,1,5.0
ask anyone by sherryl woods,1,8.0
travels with charley in search of america by john steinbeck,1,7.0
art & fear by david bayles,1,8.0
temporary santa by cathy gillen thacker,1,7.0
ashworth hall by anne perry,1,8.0
parsifal mosaic by robert ludlum,1,7.0
"are you hungry , dear by doris roberts",1,7.0
gemini contenders by robert ludlum,1,7.0
parting gifts by charlotte allen,1,9.0
love and war by john jakes,1,5.0
as the romans do by alan epstein,1,6.0
travels with lizbeth by lars eighner,1,10.0
love beyond reason by sandra brown,1,10.0
die welle by morton rhue,1,7.0
game of chance by linda howard,1,9.0
aphrodite by isabel allende,1,7.0
family man by calvin trillin,1,10.0
an unwilling bride by jo beverley,1,7.0
magic by tami hoag,1,2.0
that dorky homemade look by lisa boyer,1,10.0
our game by john le carre,1,5.0
uncle john's bathroom reader by bathroom readers' institute,1,9.0
an unquiet mind by kay redfield jamison,1,10.0
that old ace in the hole by annie proulx,1,7.0
magic terror by peter straub,1,3.0
other people's dirt by louise rafkin,1,9.0
an unfinished life by robert dallek,1,10.0
